px_t,py_t,v_t,psi_t,omega_t,a_t,delta_t,px_t1,py_t1,v_t1,psi_t1,omega_t1
1.628379786271409,-1.6777413175900924,31.622776601683793,-10.447368421052648,0.526315789473685,0.13653568853640954,0.00045999473383754864,1.6283937960890653,-1.6776100725791092,31.622776601683793,-10.44210526315791,0.526315789473685
1.6283937960890653,-1.6776100725791092,31.622776601683793,-10.44210526315791,0.526315789473685,0.16687695265561164,0.0005622157662192056,1.6284077183198367,-1.6774782465742961,31.622776601683793,-10.436842105263173,0.526315789473685
1.6284077183198367,-1.6774782465742961,31.622776601683793,-10.436842105263173,0.526315789473685,0.19721821677481371,0.0006644367868515209,1.628421552578067,-1.6773458432273345,31.622776601683793,-10.431578947368434,0.526315789473685
1.628421552578067,-1.6773458432273345,31.622776601683793,-10.431578947368434,0.526315789473685,0.22755948089401587,0.000766657793598254,1.6284352984805368,-1.6772128662058985,31.622776601683793,-10.426315789473698,0.526315789473685
1.6284352984805368,-1.6772128662058985,31.622776601683793,-10.426315789473698,0.526315789473685,0.25790074501321797,0.0008688787843231663,1.6284489556464736,-1.677079319193554,31.622776601683793,-10.42105263157896,0.526315789473685
1.6284489556464736,-1.677079319193554,31.622776601683793,-10.42105263157896,0.526315789473685,0.2882420091324201,0.0009710997568900206,1.6284625236975636,-1.6769452058896552,31.622776601683793,-10.40526315789475,1.578947368421053
1.6284625236975636,-1.6769452058896552,31.622776601683793,-10.40526315789475,1.578947368421053,-0.2882420091324201,-0.0009710997568900206,1.628475822158967,-1.6768094160635747,31.622776601683793,-10.38947368421054,1.578947368421053
1.628475822158967,-1.6768094160635747,31.622776601683793,-10.38947368421054,1.578947368421053,-0.25790074501321797,-0.0008688787843231661,1.6284888477153467,-1.6766719835680282,31.622776601683793,-10.373684210526328,1.578947368421053
1.6284888477153467,-1.6766719835680282,31.622776601683793,-10.373684210526328,1.578947368421053,-0.2275594808940159,-0.000766657793598254,1.628501597119402,-1.6765329426652524,31.622776601683793,-10.357894736842118,1.578947368421053
1.628501597119402,-1.6765329426652524,31.622776601683793,-10.357894736842118,1.578947368421053,-0.19721821677481374,-0.0006644367868515208,1.6285140671926763,-1.676392328018465,31.622776601683793,-10.342105263157908,1.578947368421053
1.6285140671926763,-1.676392328018465,31.622776601683793,-10.342105263157908,1.578947368421053,-0.16687695265561164,-0.0005622157662192056,1.6285262548263524,-1.6762501746832204,31.622776601683793,-10.326315789473696,1.578947368421053
1.6285262548263524,-1.6762501746832204,31.622776601683793,-10.326315789473696,1.578947368421053,-0.13653568853640954,-0.00045999473383754854,1.628538156982025,-1.6761065180986716,31.622776601683793,-10.310526315789486,1.578947368421053
1.628538156982025,-1.6761065180986716,31.622776601683793,-10.310526315789486,1.578947368421053,-0.1061944244172074,-0.0003577736918427917,1.628549770692459,-1.6759613940787361,31.622776601683793,-10.294736842105277,1.578947368421053
1.628549770692459,-1.6759613940787361,31.622776601683793,-10.294736842105277,1.578947368421053,-0.07585316029800529,-0.00025555264237117815,1.6285610930623298,-1.6758148388031657,31.622776601683793,-10.278947368421067,1.578947368421053
1.6285610930623298,-1.6758148388031657,31.622776601683793,-10.278947368421067,1.578947368421053,-0.045511896178803184,-0.00015333158755895205,1.6285721212689448,-1.6756668888085275,31.622776601683793,-10.263157894736855,1.578947368421053
1.6285721212689448,-1.6756668888085275,31.622776601683793,-10.263157894736855,1.578947368421053,-0.015170632059601064,-5.111052954235819e-05,1.6285828525629467,-1.6755175809790956,31.622776601683793,-10.247368421052645,1.578947368421053
1.6285828525629467,-1.6755175809790956,31.622776601683793,-10.247368421052645,1.578947368421053,0.01517063205960103,5.111052954235819e-05,1.628593284268999,-1.675366952537655,31.622776601683793,-10.231578947368435,1.578947368421053
1.628593284268999,-1.675366952537655,31.622776601683793,-10.231578947368435,1.578947368421053,0.04551189617880315,0.00015333158755895205,1.6286034137864533,-1.6752150410362228,31.622776601683793,-10.215789473684223,1.578947368421053
1.6286034137864533,-1.6752150410362228,31.622776601683793,-10.215789473684223,1.578947368421053,0.07585316029800529,0.00025555264237117815,1.6286132385899983,-1.6750618843466853,31.622776601683793,-10.200000000000014,1.578947368421053
1.6286132385899983,-1.6750618843466853,31.622776601683793,-10.200000000000014,1.578947368421053,0.1061944244172074,0.00035777369184279164,1.628622756230287,-1.674907520651358,31.622776601683793,-10.184210526315804,1.578947368421053
1.628622756230287,-1.674907520651358,31.622776601683793,-10.184210526315804,1.578947368421053,0.13653568853640954,0.00045999473383754864,1.6286319643345504,-1.6747519884334647,31.622776601683793,-10.168421052631594,1.578947368421053
1.6286319643345504,-1.6747519884334647,31.622776601683793,-10.168421052631594,1.578947368421053,0.16687695265561164,0.0005622157662192056,1.6286408606071867,-1.6745953264675448,31.622776601683793,-10.152631578947382,1.578947368421053
1.6286408606071867,-1.6745953264675448,31.622776601683793,-10.152631578947382,1.578947368421053,0.19721821677481371,0.0006644367868515209,1.6286494428303344,-1.6744375738097872,31.622776601683793,-10.136842105263172,1.578947368421053
1.6286494428303344,-1.6744375738097872,31.622776601683793,-10.136842105263172,1.578947368421053,0.22755948089401587,0.000766657793598254,1.6286577088644263,-1.6742787697882924,31.622776601683793,-10.121052631578962,1.578947368421053
1.6286577088644263,-1.6742787697882924,31.622776601683793,-10.121052631578962,1.578947368421053,0.25790074501321797,0.0008688787843231663,1.6286656566487203,-1.6741189539932675,31.622776601683793,-10.105263157894752,1.578947368421053
1.6286656566487203,-1.6741189539932675,31.622776601683793,-10.105263157894752,1.578947368421053,0.2882420091324201,0.0009710997568900206,1.628673284201816,-1.673958166267158,31.622776601683793,-10.078947368421067,2.6315789473684212
1.628673284201816,-1.673958166267158,31.622776601683793,-10.078947368421067,2.6315789473684212,-0.2882420091324201,-0.0009710997568900206,1.6286803738501834,-1.6737958478482644,31.622776601683793,-10.052631578947382,2.6315789473684212
1.6286803738501834,-1.6737958478482644,31.622776601683793,-10.052631578947382,2.6315789473684212,-0.25790074501321797,-0.0008688787843231661,1.6286869206843775,-1.673632111138977,31.622776601683793,-10.026315789473697,2.6315789473684212
1.6286869206843775,-1.673632111138977,31.622776601683793,-10.026315789473697,2.6315789473684212,-0.2275594808940159,-0.000766657793598254,1.6286929201708413,-1.6734670695238252,31.622776601683793,-10.000000000000014,2.6315789473684212
1.6286929201708413,-1.6734670695238252,31.622776601683793,-10.000000000000014,2.6315789473684212,-0.19721821677481374,-0.0006644367868515208,1.628698368155045,-1.6733008372909601,31.622776601683793,-9.97368421052633,2.6315789473684212
1.628698368155045,-1.6733008372909601,31.622776601683793,-9.97368421052633,2.6315789473684212,-0.16687695265561164,-0.0005622157662192056,1.6287032608643648,-1.6731335295530136,31.622776601683793,-9.947368421052644,2.6315789473684212
1.6287032608643648,-1.6731335295530136,31.622776601683793,-9.947368421052644,2.6315789473684212,-0.13653568853640954,-0.00045999473383754854,1.628707594910693,-1.6729652621673836,31.622776601683793,-9.921052631578961,2.6315789473684212
1.628707594910693,-1.6729652621673836,31.622776601683793,-9.921052631578961,2.6315789473684212,-0.1061944244172074,-0.0003577736918427917,1.6287113672927855,-1.6727961516560057,31.622776601683793,-9.894736842105276,2.6315789473684212
1.6287113672927855,-1.6727961516560057,31.622776601683793,-9.894736842105276,2.6315789473684212,-0.07585316029800529,-0.00025555264237117815,1.6287145753983405,-1.6726263151246643,31.622776601683793,-9.868421052631591,2.6315789473684212
1.6287145753983405,-1.6726263151246643,31.622776601683793,-9.868421052631591,2.6315789473684212,-0.045511896178803184,-0.00015333158755895205,1.6287172170058062,-1.6724558701818981,31.622776601683793,-9.842105263157908,2.6315789473684212
1.6287172170058062,-1.6724558701818981,31.622776601683793,-9.842105263157908,2.6315789473684212,-0.015170632059601064,-5.111052954235819e-05,1.6287192902859202,-1.6722849348575592,31.622776601683793,-9.815789473684223,2.6315789473684212
1.6287192902859202,-1.6722849348575592,31.622776601683793,-9.815789473684223,2.6315789473684212,0.01517063205960103,5.111052954235819e-05,1.6287207938029757,-1.67211362752108,31.622776601683793,-9.789473684210538,2.6315789473684212
1.6287207938029757,-1.67211362752108,31.622776601683793,-9.789473684210538,2.6315789473684212,0.04551189617880315,0.00015333158755895205,1.6287217265158165,-1.6719420667995033,31.622776601683793,-9.763157894736855,2.6315789473684212
1.6287217265158165,-1.6719420667995033,31.622776601683793,-9.763157894736855,2.6315789473684212,0.07585316029800529,0.00025555264237117815,1.628722087778556,-1.6717703714953374,31.622776601683793,-9.73684210526317,2.6315789473684212
1.628722087778556,-1.6717703714953374,31.622776601683793,-9.73684210526317,2.6315789473684212,0.1061944244172074,0.00035777369184279164,1.628721877341027,-1.6715986605042856,31.622776601683793,-9.710526315789485,2.6315789473684212
1.628721877341027,-1.6715986605042856,31.622776601683793,-9.710526315789485,2.6315789473684212,0.13653568853640954,0.00045999473383754864,1.628721095348954,-1.6714270527329138,31.622776601683793,-9.684210526315802,2.6315789473684212
1.628721095348954,-1.6714270527329138,31.622776601683793,-9.684210526315802,2.6315789473684212,0.16687695265561164,0.0005622157662192056,1.6287197423438509,-1.6712556670163115,31.622776601683793,-9.657894736842117,2.6315789473684212
1.6287197423438509,-1.6712556670163115,31.622776601683793,-9.657894736842117,2.6315789473684212,0.19721821677481371,0.0006644367868515209,1.6287178192626477,-1.6710846220357978,31.622776601683793,-9.631578947368432,2.6315789473684212
1.6287178192626477,-1.6710846220357978,31.622776601683793,-9.631578947368432,2.6315789473684212,0.22755948089401587,0.000766657793598254,1.6287153274370418,-1.6709140362367403,31.622776601683793,-9.605263157894749,2.6315789473684212
1.6287153274370418,-1.6709140362367403,31.622776601683793,-9.605263157894749,2.6315789473684212,0.25790074501321797,0.0008688787843231663,1.6287122685925741,-1.6707440277465313,31.622776601683793,-9.578947368421064,2.6315789473684212
1.6287122685925741,-1.6707440277465313,31.622776601683793,-9.578947368421064,2.6315789473684212,0.2882420091324201,0.0009710997568900206,1.628708644847436,-1.6705747142927878,31.622776601683793,-9.542105263157906,3.6842105263157894
1.628708644847436,-1.6705747142927878,31.622776601683793,-9.542105263157906,3.6842105263157894,-0.2882420091324201,-0.0009710997568900206,1.6287042345444078,-1.670406570740632,31.622776601683793,-9.505263157894747,3.6842105263157894
1.6287042345444078,-1.670406570740632,31.622776601683793,-9.505263157894747,3.6842105263157894,-0.25790074501321797,-0.0008688787843231661,1.6286990436690965,-1.6702398252923394,31.622776601683793,-9.468421052631589,3.6842105263157894
1.6286990436690965,-1.6702398252923394,31.622776601683793,-9.468421052631589,3.6842105263157894,-0.2275594808940159,-0.000766657793598254,1.6286930792664909,-1.6700747042526978,31.622776601683793,-9.43157894736843,3.6842105263157894
1.6286930792664909,-1.6700747042526978,31.622776601683793,-9.43157894736843,3.6842105263157894,-0.19721821677481374,-0.0006644367868515208,1.6286863494314023,-1.669911431721868,31.622776601683793,-9.394736842105273,3.6842105263157894
1.6286863494314023,-1.669911431721868,31.622776601683793,-9.394736842105273,3.6842105263157894,-0.16687695265561164,-0.0005622157662192056,1.628678863297477,-1.669750229291238,31.622776601683793,-9.357894736842113,3.6842105263157894
1.628678863297477,-1.669750229291238,31.622776601683793,-9.357894736842113,3.6842105263157894,-0.13653568853640954,-0.00045999473383754854,1.6286706310247994,-1.6695913157426832,31.622776601683793,-9.321052631578954,3.6842105263157894
1.6286706310247994,-1.6695913157426832,31.622776601683793,-9.321052631578954,3.6842105263157894,-0.1061944244172074,-0.0003577736918427917,1.6286616637861053,-1.6694349067516363,31.622776601683793,-9.284210526315796,3.6842105263157894
1.6286616637861053,-1.6694349067516363,31.622776601683793,-9.284210526315796,3.6842105263157894,-0.07585316029800529,-0.00025555264237117815,1.628651973751616,-1.6692812145943778,31.622776601683793,-9.247368421052638,3.6842105263157894
1.628651973751616,-1.6692812145943778,31.622776601683793,-9.247368421052638,3.6842105263157894,-0.045511896178803184,-0.00015333158755895205,1.6286415740725222,-1.6691304478599351,31.622776601683793,-9.21052631578948,3.6842105263157894
1.6286415740725222,-1.6691304478599351,31.622776601683793,-9.21052631578948,3.6842105263157894,-0.015170632059601064,-5.111052954235819e-05,1.628630478863135,-1.6689828111669904,31.622776601683793,-9.173684210526321,3.6842105263157894
1.628630478863135,-1.6689828111669904,31.622776601683793,-9.173684210526321,3.6842105263157894,0.01517063205960103,5.111052954235819e-05,1.6286187031817307,-1.668838504886173,31.622776601683793,-9.136842105263163,3.6842105263157894
1.6286187031817307,-1.668838504886173,31.622776601683793,-9.136842105263163,3.6842105263157894,0.04551189617880315,0.00015333158755895205,1.6286062630101135,-1.6686977248681187,31.622776601683793,-9.100000000000005,3.6842105263157894
1.6286062630101135,-1.6686977248681187,31.622776601683793,-9.100000000000005,3.6842105263157894,0.07585316029800529,0.00025555264237117815,1.628593175231925,-1.6685606621776665,31.622776601683793,-9.063157894736847,3.6842105263157894
1.628593175231925,-1.6685606621776665,31.622776601683793,-9.063157894736847,3.6842105263157894,0.1061944244172074,0.00035777369184279164,1.6285794576097297,-1.6684275028345443,31.622776601683793,-9.026315789473689,3.6842105263157894
1.6285794576097297,-1.6684275028345443,31.622776601683793,-9.026315789473689,3.6842105263157894,0.13653568853640954,0.00045999473383754864,1.628565128760909,-1.6682984275609078,31.622776601683793,-8.98947368421053,3.6842105263157894
1.628565128760909,-1.6682984275609078,31.622776601683793,-8.98947368421053,3.6842105263157894,0.16687695265561164,0.0005622157662192056,1.6285502081323935,-1.6681736115360657,31.622776601683793,-8.952631578947372,3.6842105263157894
1.6285502081323935,-1.6681736115360657,31.622776601683793,-8.952631578947372,3.6842105263157894,0.19721821677481371,0.0006644367868515209,1.628534715974269,-1.6680532241587287,31.622776601683793,-8.915789473684212,3.6842105263157894
1.628534715974269,-1.6680532241587287,31.622776601683793,-8.915789473684212,3.6842105263157894,0.22755948089401587,0.000766657793598254,1.6285186733122936,-1.6679374288171038,31.622776601683793,-8.878947368421054,3.6842105263157894
1.6285186733122936,-1.6679374288171038,31.622776601683793,-8.878947368421054,3.6842105263157894,0.25790074501321797,0.0008688787843231663,1.6285021019193635,-1.6678263826671464,31.622776601683793,-8.842105263157896,3.6842105263157894
1.6285021019193635,-1.6678263826671464,31.622776601683793,-8.842105263157896,3.6842105263157894,0.2882420091324201,0.0009710997568900206,1.6284850242859608,-1.6677202364192694,31.622776601683793,-8.794736842105264,4.7368421052631575
1.6284850242859608,-1.6677202364192694,31.622776601683793,-8.794736842105264,4.7368421052631575,-0.2882420091324201,-0.0009710997568900206,1.6284673299212988,-1.6676206007727274,31.622776601683793,-8.747368421052634,4.7368421052631575
1.6284673299212988,-1.6676206007727274,31.622776601683793,-8.747368421052634,4.7368421052631575,-0.25790074501321797,-0.0008688787843231661,1.6284490585199924,-1.6675276992449295,31.622776601683793,-8.700000000000003,4.7368421052631575
1.6284490585199924,-1.6675276992449295,31.622776601683793,-8.700000000000003,4.7368421052631575,-0.2275594808940159,-0.000766657793598254,1.6284302510711492,-1.667441740246314,31.622776601683793,-8.652631578947371,4.7368421052631575
1.6284302510711492,-1.667441740246314,31.622776601683793,-8.652631578947371,4.7368421052631575,-0.19721821677481374,-0.0006644367868515208,1.6284109497664183,-1.6673629166128114,31.622776601683793,-8.60526315789474,4.7368421052631575
1.6284109497664183,-1.6673629166128114,31.622776601683793,-8.60526315789474,4.7368421052631575,-0.16687695265561164,-0.0005622157662192056,1.6283911979053391,-1.6672914051732475,31.622776601683793,-8.557894736842108,4.7368421052631575
1.6283911979053391,-1.6672914051732475,31.622776601683793,-8.557894736842108,4.7368421052631575,-0.13653568853640954,-0.00045999473383754854,1.6283710397982065,-1.6672273663526525,31.622776601683793,-8.510526315789477,4.7368421052631575
1.6283710397982065,-1.6672273663526525,31.622776601683793,-8.510526315789477,4.7368421052631575,-0.1061944244172074,-0.0003577736918427917,1.6283505206666649,-1.667170943812374,31.622776601683793,-8.463157894736847,4.7368421052631575
1.6283505206666649,-1.667170943812374,31.622776601683793,-8.463157894736847,4.7368421052631575,-0.07585316029800529,-0.00025555264237117815,1.6283296865422636,-1.667122264127794,31.622776601683793,-8.415789473684216,4.7368421052631575
1.6283296865422636,-1.667122264127794,31.622776601683793,-8.415789473684216,4.7368421052631575,-0.045511896178803184,-0.00015333158755895205,1.6283085841631895,-1.667081436504376,31.622776601683793,-8.368421052631584,4.7368421052631575
1.6283085841631895,-1.667081436504376,31.622776601683793,-8.368421052631584,4.7368421052631575,-0.015170632059601064,-5.111052954235819e-05,1.6282872608694183,-1.667048552532679,31.622776601683793,-8.321052631578953,4.7368421052631575
1.6282872608694183,-1.667048552532679,31.622776601683793,-8.321052631578953,4.7368421052631575,0.01517063205960103,5.111052954235819e-05,1.6282657644965148,-1.6670236859828889,31.622776601683793,-8.273684210526321,4.7368421052631575
1.6282657644965148,-1.6670236859828889,31.622776601683793,-8.273684210526321,4.7368421052631575,0.04551189617880315,0.00015333158755895205,1.6282441432683192,-1.6670068926393256,31.622776601683793,-8.22631578947369,4.7368421052631575
1.6282441432683192,-1.6670068926393256,31.622776601683793,-8.22631578947369,4.7368421052631575,0.07585316029800529,0.00025555264237117815,1.6282224456887668,-1.6669982101752991,31.622776601683793,-8.17894736842106,4.7368421052631575
1.6282224456887668,-1.6669982101752991,31.622776601683793,-8.17894736842106,4.7368421052631575,0.1061944244172074,0.00035777369184279164,1.6282007204330748,-1.6669976580685968,31.622776601683793,-8.131578947368428,4.7368421052631575
1.6282007204330748,-1.6669976580685968,31.622776601683793,-8.131578947368428,4.7368421052631575,0.13653568853640954,0.00045999473383754864,1.6281790162385479,-1.6670052375577853,31.622776601683793,-8.084210526315797,4.7368421052631575
1.6281790162385479,-1.6670052375577853,31.622776601683793,-8.084210526315797,4.7368421052631575,0.16687695265561164,0.0005622157662192056,1.628157381795243,-1.6670209316394347,31.622776601683793,-8.036842105263165,4.7368421052631575
1.628157381795243,-1.6670209316394347,31.622776601683793,-8.036842105263165,4.7368421052631575,0.19721821677481371,0.0006644367868515209,1.628135865636741,-1.667044705106261,31.622776601683793,-7.989473684210534,4.7368421052631575
1.628135865636741,-1.667044705106261,31.622776601683793,-7.989473684210534,4.7368421052631575,0.22755948089401587,0.000766657793598254,1.628114516031269,-1.6670765046261096,31.622776601683793,-7.942105263157903,4.7368421052631575
1.628114516031269,-1.6670765046261096,31.622776601683793,-7.942105263157903,4.7368421052631575,0.25790074501321797,0.0008688787843231663,1.628093380873418,-1.6671162588615975,31.622776601683793,-7.894736842105272,4.7368421052631575
1.628093380873418,-1.6671162588615975,31.622776601683793,-7.894736842105272,4.7368421052631575,0.2882420091324201,0.0009710997568900206,1.628072507576697,-1.6671638786301486,31.622776601683793,-7.836842105263167,5.789473684210526
1.628072507576697,-1.6671638786301486,31.622776601683793,-7.836842105263167,5.789473684210526,-0.2882420091324201,-0.0009710997568900206,1.6280520178557958,-1.6672209649972638,31.622776601683793,-7.778947368421061,5.789473684210526
1.6280520178557958,-1.6672209649972638,31.622776601683793,-7.778947368421061,5.789473684210526,-0.25790074501321797,-0.0008688787843231661,1.628031980368991,-1.6672873266742656,31.622776601683793,-7.7210526315789565,5.789473684210526
1.628031980368991,-1.6672873266742656,31.622776601683793,-7.7210526315789565,5.789473684210526,-0.2275594808940159,-0.000766657793598254,1.6280124622591852,-1.6673627412921699,31.622776601683793,-7.663157894736851,5.789473684210526
1.6280124622591852,-1.6673627412921699,31.622776601683793,-7.663157894736851,5.789473684210526,-0.19721821677481374,-0.0006644367868515208,1.6279935289289185,-1.6674469561468155,31.622776601683793,-7.605263157894746,5.789473684210526
1.6279935289289185,-1.6674469561468155,31.622776601683793,-7.605263157894746,5.789473684210526,-0.16687695265561164,-0.0005622157662192056,1.6279752438212136,-1.6675396890456395,31.622776601683793,-7.54736842105264,5.789473684210526
1.6279752438212136,-1.6675396890456395,31.622776601683793,-7.54736842105264,5.789473684210526,-0.13653568853640954,-0.00045999473383754854,1.6279576682069885,-1.667640629253269,31.622776601683793,-7.489473684210536,5.789473684210526
1.6279576682069885,-1.667640629253269,31.622776601683793,-7.489473684210536,5.789473684210526,-0.1061944244172074,-0.0003577736918427917,1.6279408609797434,-1.6677494385327511,31.622776601683793,-7.43157894736843,5.789473684210526
1.6279408609797434,-1.6677494385327511,31.622776601683793,-7.43157894736843,5.789473684210526,-0.07585316029800529,-0.00025555264237117815,1.6279248784582188,-1.6678657522789393,31.622776601683793,-7.373684210526325,5.789473684210526
1.6279248784582188,-1.6678657522789393,31.622776601683793,-7.373684210526325,5.789473684210526,-0.045511896178803184,-0.00015333158755895205,1.627909774197678,-1.6679891807402378,31.622776601683793,-7.3157894736842195,5.789473684210526
1.627909774197678,-1.6679891807402378,31.622776601683793,-7.3157894736842195,5.789473684210526,-0.015170632059601064,-5.111052954235819e-05,1.6278955988104502,-1.6681193103246041,31.622776601683793,-7.257894736842115,5.789473684210526
1.6278955988104502,-1.6681193103246041,31.622776601683793,-7.257894736842115,5.789473684210526,0.01517063205960103,5.111052954235819e-05,1.6278823997963368,-1.6682557049854405,31.622776601683793,-7.200000000000009,5.789473684210526
1.6278823997963368,-1.6682557049854405,31.622776601683793,-7.200000000000009,5.789473684210526,0.04551189617880315,0.00015333158755895205,1.6278702213834446,-1.6683979076827276,31.622776601683793,-7.142105263157904,5.789473684210526
1.6278702213834446,-1.6683979076827276,31.622776601683793,-7.142105263157904,5.789473684210526,0.07585316029800529,0.00025555264237117815,1.6278591043799844,-1.668545441914503,31.622776601683793,-7.084210526315799,5.789473684210526
1.6278591043799844,-1.668545441914503,31.622776601683793,-7.084210526315799,5.789473684210526,0.1061944244172074,0.00035777369184279164,1.627849086037528,-1.6686978133135555,31.622776601683793,-7.026315789473694,5.789473684210526
1.627849086037528,-1.6686978133135555,31.622776601683793,-7.026315789473694,5.789473684210526,0.13653568853640954,0.00045999473383754864,1.627840199926183,-1.6688545113039812,31.622776601683793,-6.968421052631588,5.789473684210526
1.627840199926183,-1.6688545113039812,31.622776601683793,-6.968421052631588,5.789473684210526,0.16687695265561164,0.0005622157662192056,1.6278324758221034,-1.6690150108120552,31.622776601683793,-6.910526315789483,5.789473684210526
1.6278324758221034,-1.6690150108120552,31.622776601683793,-6.910526315789483,5.789473684210526,0.19721821677481371,0.0006644367868515209,1.6278259396077155,-1.6691787740256832,31.622776601683793,-6.852631578947378,5.789473684210526
1.6278259396077155,-1.6691787740256832,31.622776601683793,-6.852631578947378,5.789473684210526,0.22755948089401587,0.000766657793598254,1.6278206131849877,-1.6693452521965353,31.622776601683793,-6.794736842105273,5.789473684210526
1.6278206131849877,-1.6693452521965353,31.622776601683793,-6.794736842105273,5.789473684210526,0.25790074501321797,0.0008688787843231663,1.6278165144020402,-1.6695138874788271,31.622776601683793,-6.736842105263167,5.789473684210526
1.6278165144020402,-1.6695138874788271,31.622776601683793,-6.736842105263167,5.789473684210526,0.2882420091324201,0.0009710997568900206,1.6278136569933395,-1.6696841147985877,31.622776601683793,-6.668421052631588,6.842105263157894
1.6278136569933395,-1.6696841147985877,31.622776601683793,-6.668421052631588,6.842105263157894,-0.2882420091324201,-0.0009710997568900206,1.6278122786804892,-1.669855487916084,31.622776601683793,-6.600000000000009,6.842105263157894
1.6278122786804892,-1.669855487916084,31.622776601683793,-6.600000000000009,6.842105263157894,-0.25790074501321797,-0.0008688787843231661,1.627812385913463,-1.6700272048712068,31.622776601683793,-6.5315789473684305,6.842105263157894
1.627812385913463,-1.6700272048712068,31.622776601683793,-6.5315789473684305,6.842105263157894,-0.2275594808940159,-0.000766657793598254,1.6278139781904513,-1.6701984620948191,31.622776601683793,-6.463157894736851,6.842105263157894
1.6278139781904513,-1.6701984620948191,31.622776601683793,-6.463157894736851,6.842105263157894,-0.19721821677481374,-0.0006644367868515208,1.627817048060212,-1.6703684581691505,31.622776601683793,-6.394736842105272,6.842105263157894
1.627817048060212,-1.6703684581691505,31.622776601683793,-6.394736842105272,6.842105263157894,-0.16687695265561164,-0.0005622157662192056,1.627821581156938,-1.670536397578123,31.622776601683793,-6.326315789473693,6.842105263157894
1.627821581156938,-1.670536397578123,31.622776601683793,-6.326315789473693,6.842105263157894,-0.13653568853640954,-0.00045999473383754854,1.627827556267485,-1.6707014944300593,31.622776601683793,-6.257894736842113,6.842105263157894
1.627827556267485,-1.6707014944300593,31.622776601683793,-6.257894736842113,6.842105263157894,-0.1061944244172074,-0.0003577736918427917,1.6278349454306398,-1.6708629761353528,31.622776601683793,-6.189473684210534,6.842105263157894
1.6278349454306398,-1.6708629761353528,31.622776601683793,-6.189473684210534,6.842105263157894,-0.07585316029800529,-0.00025555264237117815,1.6278437140679676,-1.6710200870218896,31.622776601683793,-6.121052631578955,6.842105263157894
1.6278437140679676,-1.6710200870218896,31.622776601683793,-6.121052631578955,6.842105263157894,-0.045511896178803184,-0.00015333158755895205,1.6278538211456268,-1.6711720918713018,31.622776601683793,-6.052631578947376,6.842105263157894
1.6278538211456268,-1.6711720918713018,31.622776601683793,-6.052631578947376,6.842105263157894,-0.015170632059601064,-5.111052954235819e-05,1.6278652193663912,-1.6713182793595063,31.622776601683793,-5.984210526315796,6.842105263157894
1.6278652193663912,-1.6713182793595063,31.622776601683793,-5.984210526315796,6.842105263157894,0.01517063205960103,5.111052954235819e-05,1.6278778553909832,-1.6714579653854282,31.622776601683793,-5.915789473684217,6.842105263157894
1.6278778553909832,-1.6714579653854282,31.622776601683793,-5.915789473684217,6.842105263157894,0.04551189617880315,0.00015333158755895205,1.6278916700876798,-1.6715904962723276,31.622776601683793,-5.847368421052638,6.842105263157894
1.6278916700876798,-1.6715904962723276,31.622776601683793,-5.847368421052638,6.842105263157894,0.07585316029800529,0.00025555264237117815,1.6279065988090273,-1.6717152518267577,31.622776601683793,-5.778947368421059,6.842105263157894
1.6279065988090273,-1.6717152518267577,31.622776601683793,-5.778947368421059,6.842105263157894,0.1061944244172074,0.00035777369184279164,1.6279225716943662,-1.671831648240829,31.622776601683793,-5.71052631578948,6.842105263157894
1.6279225716943662,-1.671831648240829,31.622776601683793,-5.71052631578948,6.842105263157894,0.13653568853640954,0.00045999473383754864,1.6279395139967523,-1.671939140824206,31.622776601683793,-5.642105263157901,6.842105263157894
1.6279395139967523,-1.671939140824206,31.622776601683793,-5.642105263157901,6.842105263157894,0.16687695265561164,0.0005622157662192056,1.6279573464327433,-1.6720372265530459,31.622776601683793,-5.573684210526322,6.842105263157894
1.6279573464327433,-1.6720372265530459,31.622776601683793,-5.573684210526322,6.842105263157894,0.19721821677481371,0.0006644367868515209,1.627975985553415,-1.6721254464239599,31.622776601683793,-5.505263157894742,6.842105263157894
1.627975985553415,-1.6721254464239599,31.622776601683793,-5.505263157894742,6.842105263157894,0.22755948089401587,0.000766657793598254,1.6279953441348696,-1.6722033876019693,31.622776601683793,-5.436842105263163,6.842105263157894
1.6279953441348696,-1.6722033876019693,31.622776601683793,-5.436842105263163,6.842105263157894,0.25790074501321797,0.0008688787843231663,1.6280153315864105,-1.672270685352415,31.622776601683793,-5.368421052631584,6.842105263157894
1.6280153315864105,-1.672270685352415,31.622776601683793,-5.368421052631584,6.842105263157894,0.2882420091324201,0.0009710997568900206,1.6280358543744717,-1.6723270247477742,31.622776601683793,-5.289473684210531,7.894736842105264
1.6280358543744717,-1.6723270247477742,31.622776601683793,-5.289473684210531,7.894736842105264,-0.2882420091324201,-0.0009710997568900206,1.628056875383301,-1.6723703956108555,31.622776601683793,-5.210526315789478,7.894736842105264
1.628056875383301,-1.6723703956108555,31.622776601683793,-5.210526315789478,7.894736842105264,-0.25790074501321797,-0.0008688787843231661,1.628078263663565,-1.6724005277650158,31.622776601683793,-5.131578947368424,7.894736842105264
1.628078263663565,-1.6724005277650158,31.622776601683793,-5.131578947368424,7.894736842105264,-0.2275594808940159,-0.000766657793598254,1.6280998859780316,-1.6724172335034941,31.622776601683793,-5.052631578947372,7.894736842105264
